FMID,MarketName,city,County,State,zip,x,y,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested
1008840,Hubbard Lake Farmers' Market,Hubbard Lake,Alpena,Michigan,49747,-83.587669,44.859919,N,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,Y
1009563,The Heights Farmers and Artisans Market,Huber Heights,,Ohio,45424,-84.1179,39.8471,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1010052,Holy Hill Art & Farm Market,Hubertus,Washington,Wisconsin,53033,-88.2781962,43.2513473,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,Y
1005674,Hudson Farmers Market,Hudson,Columbia,New York,12534,-73.783692,42.248656,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y
1011312,Hudson Farmers Market,Hudson,Summit,Ohio,44236,-81.44011,41.241401,Y,N,N,N,N,-,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,N
1002800,Hudson Farmers Market on Carmichael,Hudson,St. Croix,Wisconsin,54016,-92.703256,44.965783,Y,Y,Y,Y,Y,-,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N
1006841,LifeGlow Foundation,Hudson,Pasco,Florida,34669,-82.5863,28.3736,N,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N
1010556,UpStreet Market Hudson ,Hudson ,Columbia,New York,12534,-73.782912,42.247401,Y,Y,Y,Y,N,-,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,N,Y
1004391,Husdon Falls Farmers Market,Hudson Falls,Washington,New York,,-73.5859,43.3006,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1012300,Hudsonville Farmers Market & Crafts,Hudsonville,Ottawa,Michigan,49426,-85.864407,42.867745,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,Y,N,N,N
1018994,Terra Square Farmers Market,Hudsonville,Ottawa,Michigan,49426,-85.8654557,42.8677383,Y,Y,Y,Y,Y,-,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N
1006382,Hugo Farmers Market,Hugo,Choctaw,Oklahoma,74743,-95.5195,34.0041,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1007610,Hull Farmers Market,Hull,,Massachusetts,2045,-70.8659,42.2777,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1019246,Your Neighborhood Farmers Market-Park Lakes,Humble ,Harris,Texas,77396,-95.2539369,29.9415214,Y,N,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y
1019242,Your Neighborhood Farmers Market-The Groves,Humble ,Harris,Texas,77346,-95.26831,29.988144,Y,N,N,N,N,-,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y
1018165,Allen County Farmers' Market - Saturday,Humboldt,Allen,Kansas,66748,-95.435424,37.819004,Y,N,N,Y,Y,N,Y,N,Y,N,Y,N,N,Y,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N
1006732,Dewey Humboldt Farmers Market,Humboldt,Yavapai,Arizona,86329,-112.252,34.4864,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1018344,Humboldt Farmers Market,Humboldt,Humboldt,Iowa,50548,-94.216835,42.721065,Y,N,N,N,Y,-,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N
1006075,Farmer's Market in Hershey,Hummelstown,Dauphin,Pennsylvania,17036,-76.6869689,40.2627427,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,Y,N,N,N,N,N,N
1007362,New Stanton Turnpike Plaza Farmers Market,Hunker,Westmoreland,Pennsylvania,15639,-76.8825,40.2952,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1000023,Bradford Store,Huntersville,Mecklenburg,North Carolina,28078,-80.7855537,35.423328,Y,N,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N
1011999,Huntersville Growers' Market,Huntersville,Mecklenburg,North Carolina,28078,-80.846947,35.41143,Y,N,N,N,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N
1009547,Novant Health and The Park-Huntersville Farmers' Market ,Huntersville,,North Carolina,28078,-80.8625,35.4072,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1009407,Wallace Community Tailgate Market ,Huntersville,,North Carolina,28078,-80.7646,35.4012,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1005290,Huntingburg Farmers Market,Huntingburg,Dubois,Indiana,47542,-86.95513,38.29863,N,N,N,N,N,-,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N
1010598,Huntingdon Farmers' Market,Huntingdon,Huntingdon,Pennsylvania,16652,-78.01723,40.485653,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N
1018521,Huntington County Farmers Market,Huntingon,Huntington,Indiana,46750,-85.488165,40.8292342,Y,Y,Y,Y,Y,-,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N
1005931,Central City Market,Huntington,Cabell,West Virginia,25704,-82.4793,38.4111,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1004889,Huntington WIC Market,Huntington,Huntington,Indiana,46750,-85.5204,40.8955,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1000962,Wayne County Farmers Market Association,huntington,Wayne,West Virginia,25701,-82.4527,38.3569,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1008152,The Wild Ramp,Huntington ,Cabell,West Virginia,25704,-82.479326,38.411133,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N
1009631,Huntington Beach Certified Farmers Market,Huntington Beach,Orange,California,,-118.0019859,33.6571811,Y,Y,N,N,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N
1003705,Huntington Park Farmers Market,Huntington Park,Los Angeles,California,90255,-118.204828,33.972982,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,N,Y,N,N,N,Y,N,Y,Y,N,N,N
1000350,Huntington Village Farmers Market,Huntington Village,Suffolk,New York,,-73.4263,40.8712,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1001611,Huntley Farmers Market,Huntley,McHenry,Illinois,60142,-88.4104963,42.1675279,Y,N,Y,N,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,N
1005068,Bridge Street Farmers Market,Huntsville,Madison,Alabama,35804,-86.6745,34.7174,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1005059,Huntsville Downtown Farmers Market,Huntsville,Walker,Texas,77340,-95.550467,30.723087,N,N,N,N,N,-,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N
1002419,Madison County Farmers Market,Huntsville,Madison,Alabama,35804,-86.598946,34.743321,N,N,N,N,N,-,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
1005504,Madison County Farmers' Market,Huntsville,Madison,Arkansas,72740,-93.7408,36.0868,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1012159,Scott County Farmers' Market,Huntsville,Scott,Tennessee,37756,-84.5328257,36.4061698,Y,N,N,N,Y,-,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y
1002310,THE GREENE STREET MARKET AT NATIVITY,HUNTSVILLE,Madison,Alabama,35801,-86.583226,34.73064,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,N
1011274,Winchester Road Farmers Market,Huntsville,Madison,Alabama,35811,-86.526471,34.801092,Y,Y,N,Y,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N
1012344,Latham Farmers Market,Huntsville ,Madison,Alabama,35803,-86.56453,34.647522,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N
1011295,Iron County Farmers Market,Hurley,Iron,Wisconsin,54559,-90.193419,46.462202,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,Y
1003021,Huron Area Farmers Market,Huron,Beadle,South Dakota,57350,-98.234197,44.363174,N,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N
1011596,Putnam Farmers Market,Hurricane,Putnam,West Virginia,25526,-81.99554,38.441892,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N
1007363,Sideling Hill Turnpike Plaza Farmers Market,Hustontown,Fulton,Pennsylvania,17110,-78.0158,40.0713,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1012602,Hutchinson Farmers' Market,Hutchinson,McLeod,Minnesota,55350,-94.364513,44.892092,Y,N,N,N,Y,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y
1007346,Reno County Farmers Market,Hutchinson,Reno,Kansas,67501,-97.9339,38.0545,Y,N,N,Y,Y,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
1012218,Hutto Co-Op Market Nights,Hutto,Williamson,Texas,78634,-97.550922,30.543434,Y,N,N,N,N,-,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,N
1019586,Hutto Farmers Market,Hutto,Williamson,Texas,78634,-97.548336,30.545152,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N
1003663,Hyannis Mid-Cape Farmers Market,Hyannis,Barnstable,Massachusetts,2601,-70.287051,41.651431,N,Y,Y,Y,Y,-,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N
1011325,Hyattsville Farmers Market,Hyattsville,Prince George's,Maryland,20781,-76.941854,38.952822,Y,N,N,Y,Y,-,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,Y,N,Y,N,N,Y,N,N,Y
1004029,Hyde Park Farmers Market,Hyde Park,Dutchess,New York,,-73.9426,41.7913,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1010039,Hyde Park Farmers Market,Hyde Park,Suffolk,Massachusetts,2136,-71.124244,42.255728,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N
1000953,Boordy Vineyards-Good Life Thursdays,Hydes,Baltimore,Maryland,21082,-76.4881,39.4754,N,Y,N,Y,N,-,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1006282,Hysham Farmers Market,Hysham,Treasure,Montana,59038,-107.233171,46.293208,N,N,N,N,N,-,Y,N,Y,N,N,N,N,Y,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
1012621,Ida Area Farmers' Market,Ida Grove,Ida,Iowa,51445,-95.470874,42.345173,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,Y,N,N,N,N,N,N
1004081,Idabel Farmers Market,Idabel,McCurtain,Oklahoma,74745,-94.8236,33.8942,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1006417,Idaho Falls Farmers' Market,Idaho Falls,Bonneville,Idaho,83402,-112.042508,43.494592,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,N,N
1005126,Idaho Springs Chamber Of Commerce Farmers Market,Idaho Springs,,Colorado,,-105.51,39.7428,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1000685,Apple Country Farmers Market,Idalou,Lubbock,Texas,79329,-101.611862,33.666336,Y,N,Y,N,Y,N,Y,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1003090,Idyllwild Farmers Market,Idyllwild,Riverside,California,92549,-116.715,33.745,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1004083,Ilion Farmers Market at Historic Clapsaddle Farm,ilion,Herkimer,New York,13357,-75.04456,43.001179,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,Y,N,Y,N,N,N,Y
1006242,Saturday Market At The Port Of Ilwaco,Ilwaco,Pacific,Washington,98624,-123.999,46.3167,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1005080,Imlay City Farmer's Market,Imlay City,Lapeer,Michigan,48444,-83.074322,43.02429,Y,Y,N,Y,Y,-,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N
1002820,Imperial Beach Certified Farmers Market,Imperial Beach,San Diego,California,91932,-117.131973,32.579555,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,Y,N,Y,N,N
1002459,Farmers Market Inc. in Historic Downtown Independence,Independence,Montgomery,Kansas,67301,-95.707,37.2243,N,N,N,N,N,-,Y,N,Y,Y,N,N,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N
1003918,Independence Farmers Market,Independence,Polk,Oregon,97351,-123.184,44.8511,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1004637,Independence Farmers Market,Independence,Montgomery,Kansas,67301,-95.7425,37.2256,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1019011,Independence Farmers Market,Independence,Buchanan,Iowa,50644,-91.8949732,42.4687056,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N
1008724,Independence Farmers' Market,Independence,Kenton,Kentucky,41051,-84.543717,38.942928,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N
1018714,Independence Farmers Market,Independence ,Grayson,Virginia,,-81.151438,36.622003,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,N,N,Y
1019236,INDEPENDENCE UPTOWN MARKET,Independence ,Jackson,Missouri,64050,-94.418179,39.093845,Y,N,N,N,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N
1009238,Indian Hills Farmer's Market ,Indian Hills,,Colorado,80454,-105.241,39.62,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1018772,Indian Lake Community Farmers Market ,Indian Lake,Hamilton,New York,12842,-74.270517,43.782822,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,Y,Y,N,N
1001408,Indian Orchard Farmers Market,Indian Orchard,Hampden,Massachusetts,,-72.5014,42.1592,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1003829,Indian River Grower's Market,Indian River,Cheboygan,Michigan,49749,-84.6122,45.4121,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1012357,The Indian Shores Sunday Morning Market,Indian Shores,Pinellas,Florida,33785,-82.842837,27.84788,Y,N,N,N,N,-,Y,N,Y,N,N,N,N,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,Y,Y,N,N,Y,N
1007294,Downtown Indiana Farmers Market,Indiana,Indiana,Pennsylvania,15701,-79.1547,40.6216,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1009222,Indiana County Farmers Market ,Indiana,,Pennsylvania,15701,-79.1447,40.6224,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1018389,38th & Meridian Farmer's Market ,Indianapolis,Marion,Indiana,46208,-86.1575468,39.8255595,Y,N,Y,N,Y,-,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,N
1006494,52 & Shadeland Avenue Farmers Market,Indianapolis,,Indiana,46226,-86.0476,39.8481,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1018745,Crooked Creek Farmers Market,Indianapolis,Marion,Indiana,46268,-86.211863,39.885357,Y,N,Y,N,Y,-,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,N
1009026,Farm to Fork Farmers Market at Normandy Farms,Indianapolis,Marion,Indiana,46278,-86.275251,39.894869,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N
1002467,Farmers Market at the Barn,Indianapolis,Marion,Indiana,46205,-86.1365,39.8257,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1004011,Hurlock Farmers' and Watermen's Market,Indianapolis,Decatur,Indiana,46239,-86.0437,39.7415,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1006165,Indy Winter Farmers Market,Indianapolis,Marion,Indiana,46202,-86.137726,39.781728,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y
1003905,Irvington Farmers Market ,Indianapolis,Marion,Indiana,46219,-86.0782,39.7776,Y,Y,Y,N,Y,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N
1010627,JCC Farmers Market,Indianapolis,Marion,Indiana,46260,-86.174004,39.879689,Y,N,N,N,N,N,Y,N,N,N,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N
1010360,Marian University Farmers' Market at the Indy Cycloplex,Indianapolis,Marion,Indiana,46222,-86.200018,39.820815,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,Y,N,Y,Y,N,N,N,N,N
1018746,Market at Hague,Indianapolis,Marion,Indiana,46220,-86.035248,39.897043,Y,N,Y,N,Y,-,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,Y,N,Y,N,Y,Y,Y,N,N
1005421,Original Farmers' Market at Indianapolis City Market,Indianapolis,Marion,Indiana,46204,-86.1535,39.76882,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N
1018567,Southport Farmers Market,Indianapolis,Marion,Indiana,46227,-86.1152396,39.6653377,Y,Y,Y,Y,Y,-,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y
1009337,Stadium Village Farmers Market ,Indianapolis,,Indiana,46225,-86.1589,39.7564,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1018892,Broad Ripple Farmers Market,Indianapolis IN,Marion,Indiana,64220,-86.138451,39.7817086,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,Y,N,Y,Y,Y,N,Y
1010401,Statehouse Market,"Indianapolis,",Marion,Indiana,46204,-86.1653813,39.7686865,N,N,N,N,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N
1001836,Indianola Farmers Market,Indianola,Warren,Iowa,50125,-93.5682,41.3593,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1006302,Indianola Open Air Market,Indianola,Sunflower,Mississippi,38751,-90.632722,33.456043,Y,N,N,N,Y,N,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
1007856,Empire Polo Club,Indio,Riverside County,California,,-116.237,33.68,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1012437,Inglewood Certified Farmers' Market,Inglewood,Los Angeles,California,90301,-118.351925,33.96121,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N
1011034,Inman Fresh Farmers Market,Inman,Spartanburg,South Carolina,29349,-82.0901088,35.0470617,Y,N,N,N,N,-,Y,N,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,Y,N,N,Y,N,N,N,N,N,N
1001486,Interlochen Farmers Market,Interlochen,Grand Traverse,Michigan,49643,-85.7678865,44.6570752,Y,N,N,N,Y,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,N
1000042,Inver Grove Heights Farmers Market,Inver Grove Heights,Dakota,Minnesota,55077,-93.064,44.8322,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1009498,Inverness Farmers Market ,Inverness,,Florida,34450,-82.3318,28.8356,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1000383,Taylor's Farm Market,Inwood,Berkeley,West Virginia,25428,-78.042739,39.361254,Y,N,N,Y,N,-,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,N,N
